airline_name,country,country_code,active
Nahanni Air Services Ltd,Canada,CAN,N
National Aviation Consultants,Canada,CAN,N
NAV CANADA,Canada,CAN,N
Navtech System Support,Canada,CAN,N
Neiltown Air,Canada,CAN,N
Newfoundland Labrador Air Transport,Canada,CAN,N
Nolinor Aviation,Canada,CAN,N
Norontair,Canada,CAN,N
North American Airlines,Canada,CAN,Y
North American Charters,Canada,CAN,Y
North Caribou Flying Service Ltd,Canada,CAN,N
North Coast Air Services Ltd,Canada,CAN,N
North Vancouver Airlines,Canada,CAN,N
North West Geomatics,Canada,CAN,N
North-Wright Airways,Canada,CAN,N
Northern Dene Airways,Canada,CAN,Y
Northern Thunderbird Air,Canada,CAN,N
Northway Aviation Ltd,Canada,CAN,N
Northwest Territorial Airways,Canada,CAN,N
Northwestern Air,Canada,CAN,Y
Northwinds Northern,Canada,CAN,N
Nortland Air Manitoba,Canada,CAN,N
Nova Scotia Department of Lands and Forests,Canada,CAN,N
Nunasi-Central Airlines,Canada,CAN,N
Odyssey International,Canada,CAN,N
On Air Limited,Canada,CAN,N
Ontario Ministry of Health,Canada,CAN,N
Operation Enduring Freedom,Canada,CAN,N
Pacific Air Boats,Canada,CAN,N
Pacific Coastal Airline,Canada,CAN,Y
Parsons Airways Northern,Canada,CAN,N
Pascan Aviation,Canada,CAN,N
Pem-Air,Canada,CAN,N
Perimeter Aviation,Canada,CAN,N
Pimichikamac Air,Canada,CAN,N
Points of Call Airlines,Canada,CAN,N
Porter Airlines,Canada,CAN,Y
Powell Air,Canada,CAN,N
Pratt and Whitney Canada,Canada,CAN,N
Prince Edward Air,Canada,CAN,N
Propair,Canada,CAN,N
Provincial Airlines,Canada,CAN,N
Provincial Express,Canada,CAN,N
Ptarmigan Airways,Canada,CAN,N
Quantex Environmental,Canada,CAN,N
Quebec Government Air Service,Canada,CAN,N
Regent Air,Canada,CAN,N
Region Air,Canada,CAN,N
Regional 1,Canada,CAN,N
Roadair Lines,Canada,CAN,N
Rocky Mountain Airlines,Canada,CAN,N
Rog-Air,Canada,CAN,N
Royal Aviation Express,Canada,CAN,N
Golden Eagle Air Services (FAA),Canada,CAN,N
Springbank Aviation,Canada,CAN,N
Switfair Cargo,Canada,CAN,N
St. Andrews Airways,Canada,CAN,N
Shuswap Flight Centre,Canada,CAN,N
Southern Frontier Air Transport,Canada,CAN,N
Skyward Aviation,Canada,CAN,N
Saskatchewan Government Executive Air Service,Canada,CAN,N
Shooter Air Courier,Canada,CAN,N
Sair Aviation,Canada,CAN,N
Selkirk Remote Sensing,Canada,CAN,N
Sasair,Canada,CAN,N
Sunwest Airlines,Canada,CAN,N
Skyservice Airlines,Canada,CAN,Y
Sontair,Canada,CAN,N
South West Air,Canada,CAN,N
Sunwing Airlines,Canada,CAN,N
Slate Falls Airways,Canada,CAN,N
Syncrude Canada,Canada,CAN,N
Sunwest Home Aviation,Canada,CAN,N
Samaritan Air Service,Canada,CAN,N
Simpson Air Ltd,Canada,CAN,N
Skycraft Air Transport,Canada,CAN,N
Skylink Aviation,Canada,CAN,N
Skycharter (Malton),Canada,CAN,N
Saskatchewan Government,Canada,CAN,N
Smith Air (1976),Canada,CAN,N
Sun Air Aviation Services,Canada,CAN,N
Sowind Air,Canada,CAN,N
Stephenville Aviation Services,Canada,CAN,N
Sector Airlines,Canada,CAN,N
Skyplan Services,Canada,CAN,N
Thunderbird Tours,Canada,CAN,N
Transport Canada,Canada,CAN,N
Thunder Airlines,Canada,CAN,N
Timberline Air,Canada,CAN,N
Trans North Turbo Air,Canada,CAN,N
Toronto Airways,Canada,CAN,N
Totavia,Canada,CAN,N
Toyota Canada,Canada,CAN,N
Trans-Provincial Airlines,Canada,CAN,N
Transwest Air,Canada,CAN,Y
Tradewinds Aviation,Canada,CAN,N
Triton Airlines,Canada,CAN,N
Tal Air Charters,Canada,CAN,N
Trans Atlantis,Canada,CAN,N
Vacationair,Canada,CAN,N
Voyageur Airways,Canada,CAN,N
VIA Rail Canada,Canada,CAN,N
Vistajet,Canada,CAN,N
Vision Airways Corporation,Canada,CAN,N
Walsten Air Services,Canada,CAN,N
Wapiti Aviation,Canada,CAN,N
Wasaya Airways,Canada,CAN,N
West Coast Air,Canada,CAN,Y
West Wind Aviation,Canada,CAN,N
WestJet,Canada,CAN,Y
Westcoast Energy,Canada,CAN,N
Western Arctic Air,Canada,CAN,N
Western Express Air Lines,Canada,CAN,N
Westpoint Air,Canada,CAN,N
White River Air Services,Canada,CAN,N
World Weatherwatch,Canada,CAN,N
Worldwide Air Charter Systems,Canada,CAN,N
Zip,Canada,CAN,N
Zoom Airlines,Canada,CAN,Y
Ciel Canadien,Canada,CAN,Y
Canadian National Airways,Canada,CAN,Y
CanXpress,Canada,CAN,Y
CanXplorer,Canada,CAN,Y
World Experience Airline,Canada,CAN,Y
Enerjet,Canada,CAN,Y
Worldways,Canada,CAN,N
Air Atlantic,Canada,CAN,N
Harbour Air (Priv),Canada,CAN,Y
Sunwing,Canada,CAN,Y
Sky Regional,Canada,CAN,Y
Red Jet Canada,Canada,CAN,Y
Canadian World,Canada,CAN,N
Transair,Canada,CAN,Y
Rainbow Air Canada,Canada,CAN,Y
Island Express Air,Canada,CAN,Y
Royal,Canada,CAN,N
GREAT LAKES (GX),Canada,CAN,N
WestJet Encore,Canada,CAN,Y
Sky Regional Airlines,Canada,CAN,Y
Air Glaciers,Switzerland,CHE,Y
Alpliner AG,Switzerland,CHE,N
Air Zermatt AG,Switzerland,CHE,N
Alninati Aeronautics,Switzerland,CHE,N
Belair Airlines,Switzerland,CHE,Y
Cat Aviation,Switzerland,CHE,N
Comlux Aviation,Switzerland,CHE,N
Crossair Europe,Switzerland,CHE,N
Darwin Airline,Switzerland,CHE,Y
Dasnair,Switzerland,CHE,N
Electronic Data Systems,Switzerland,CHE,N
Edelweiss Air,Switzerland,CHE,Y
Execujet Charter,Switzerland,CHE,N
Farnair Switzerland,Switzerland,CHE,N
Flugschule Basel,Switzerland,CHE,N
Flugschule Eichenberger,Switzerland,CHE,N
Flybaboo,Switzerland,CHE,Y
Gofir,Switzerland,CHE,N
Heli Bernina,Switzerland,CHE,N
Heli-Link,Switzerland,CHE,N
Heliswiss,Switzerland,CHE,N
Hello,Switzerland,CHE,Y
Helog,Switzerland,CHE,N
Helvetic Airways,Switzerland,CHE,Y
Horizon Air-Taxi,Switzerland,CHE,N
IBM Euroflight Operations,Switzerland,CHE,N
International Committee of the Red Cross,Switzerland,CHE,N
Jet Aviation,Switzerland,CHE,N
Jetclub,Switzerland,CHE,N
Jetclub,Switzerland,CHE,N
Ju-Air,Switzerland,CHE,N
Lions-Air,Switzerland,CHE,N
Office Federal De'Aviation Civile,Switzerland,CHE,N
Phoenix Airways,Switzerland,CHE,N
Pilatus Flugzeugwerke,Switzerland,CHE,N
Privatair,Switzerland,CHE,Y
Rabbit-Air,Switzerland,CHE,N
Swiss Air-Ambulance,Switzerland,CHE,N
STAC Swiss Government Flights,Switzerland,CHE,N
Swiss Jet,Switzerland,CHE,N
Speedwings,Switzerland,CHE,N
Sky Work Airlines,Switzerland,CHE,N
Swiss Air Force,Switzerland,CHE,N
Swissboogie Parapro,Switzerland,CHE,N
Swiss International Air Lines,Switzerland,CHE,Y
Swissair,Switzerland,CHE,Y
Swiss European Air Lines,Switzerland,CHE,Y
Sky Jet,Switzerland,CHE,N
Swiss Eagle,Switzerland,CHE,N
Sonnig SA,Switzerland,CHE,N
Swift Copters,Switzerland,CHE,N
Transwings,Switzerland,CHE,N
TAG Aviation,Switzerland,CHE,N
Valair AG (Helicoptere),Switzerland,CHE,N
Zimex Aviation,Switzerland,CHE,N
TEA Switzerland,Switzerland,CHE,N
EasyJet (DS),Switzerland,CHE,Y
Air Engiadina-BRN,Switzerland,CHE,N
SkyWork Airlines ,Switzerland,CHE,Y
Avilu,Switzerland,CHE,Y
Aerofumigaciones Sam,Chile,CHL,N
Aerogala,Chile,CHL,N
Alpine Air Chile,Chile,CHL,N
Aeromet Servicios,Chile,CHL,N
Aeropuelche,Chile,CHL,N
Aerocardal,Chile,CHL,N
Aerovias DAP,Chile,CHL,N
Aerolineas Del Sur,Chile,CHL,N
Aerosec,Chile,CHL,N
Aerohein,Chile,CHL,N
Aeroingenieria,Chile,CHL,N
Aeromet Linea Aerea,Chile,CHL,N
Carranza,Chile,CHL,N
Cirrus,Chile,CHL,N
DAP Helicopteros,Chile,CHL,N
Didier Rousset Buy,Chile,CHL,N
Empresa Aero-Servicios Parrague,Chile,CHL,N
Enrique Gleisner Vivanco,Chile,CHL,N
Gestar,Chile,CHL,N
Helicopteros Agroforestal,Chile,CHL,N
Heliworks,Chile,CHL,N
LAN Airlines,Chile,CHL,Y
LAN Cargo,Chile,CHL,N
LAN Express,Chile,CHL,Y
Linea Aerea Costa Norte,Chile,CHL,N
Linea Aerea SAPSA,Chile,CHL,N
Linea Aerea de Fumig Aguas Negras,Chile,CHL,N
Linea De Aeroservicios,Chile,CHL,N
Los Cedros Aviacion,Chile,CHL,N
National Airlines,Chile,CHL,N
Servicios Aereos Agricolas,Chile,CHL,N
Servicios Aereos Copters,Chile,CHL,N
Sky Airline,Chile,CHL,Y
Transportes Aereos San Rafael,Chile,CHL,N
Turismo Aereo de Chile,Chile,CHL,N
Transportes Aereos Don Carlos,Chile,CHL,N
Transportes Aereos I.R. Crusoe,Chile,CHL,N
Victor Tagle Larrain,Chile,CHL,N
Air Comet Chile,Chile,CHL,Y
Pal airlines,Chile,CHL,Y
Regionalia Chile,Chile,CHL,Y
All America CL,Chile,CHL,Y
Tomp Airlines,Chile,CHL,Y
Aguilar Connect,Chile,CHL,N
Air China Cargo,China,CHN,N
Air China,China,CHN,Y
Air Great Wall,China,CHN,N
Air Tenglong,China,CHN,N
Shenzhen Donghai Airlines,China,CHN,N
Canair,China,CHN,N
Changan Airlines,China,CHN,N
China Cargo Airlines,China,CHN,N
China Eastern Airlines,China,CHN,Y
China Express Airlines,China,CHN,N
China Flying Dragon Aviation,China,CHN,N
China General Aviation Corporation,China,CHN,N
China National Aviation Corporation,China,CHN,N
China Northern Airlines,China,CHN,N
China Northwest Airlines,China,CHN,N
China Ocean Helicopter Corporation,China,CHN,N
China Postal Airlines,China,CHN,N
China Southern Airlines,China,CHN,Y
China Southwest Airlines,China,CHN,N
China United Airlines,China,CHN,Y
China Xinhua Airlines,China,CHN,N
Yunnan Airlines,China,CHN,Y
Citic General Aviation,China,CHN,N
Deer Jet,China,CHN,N
East Star Airlines,China,CHN,N
Flight Inspection Center of the General Administration of Civil Aviation in China,China,CHN,N
Fujian Airlines,China,CHN,N
Great Wall Airlines,China,CHN,N
Guizhou Airlines,China,CHN,N
Hainan Airlines,China,CHN,Y
Hainan Phoenix Information Systems,China,CHN,N
Jade Cargo International,China,CHN,N
Juneyao Airlines,China,CHN,Y
Kunpeng Airlines,China,CHN,N
Lucky Air,China,CHN,N
Mudanjiang General Aviation,China,CHN,N
Nanjing Airlines,China,CHN,N
Northern Airlines Sanya,China,CHN,N
Okay Airways,China,CHN,N
Shanghai Airlines Cargo,China,CHN,N
Shandong Airlines,China,CHN,Y
Spring Airlines,China,CHN,Y
Sichuan Airlines,China,CHN,Y
Shanghai Airlines,China,CHN,Y
Shuangyang General Aviation,China,CHN,N
Shenzhen Airlines,China,CHN,Y
Shanxi Airlines,China,CHN,N
Shandong Airlines Rainbow Jet,China,CHN,N
Travelsky Technology,China,CHN,N
United Eagle Airlines,China,CHN,N
Wuhan Airlines,China,CHN,N
Xiamen Airlines,China,CHN,Y
Xinjiang Airlines,China,CHN,N
Yangtze River Express,China,CHN,N
Zhejiang Airlines,China,CHN,N
Zhongfei General Aviation,China,CHN,N
Zhongyuan Aviation,China,CHN,N
Tianjin Airlines,China,CHN,Y
China United,China,CHN,Y
Chongqing Airlines,China,CHN,Y
Grand China Air,China,CHN,Y
West Air China,China,CHN,Y
OneChina,China,CHN,Y
Joy Air,China,CHN,Y
THREE,China,CHN,N
Huaxia,China,CHN,Y
China SSS,China,CHN,Y
China Northwest Airlines (WH),China,CHN,Y
Hebei Airlines,China,CHN,Y
All Asia,China,CHN,Y
Fuzhou Airlines,China,CHN,Y
GX Airlines,China,CHN,Y
Afrique Chart'air,Cameroon,CMR,N
Air Inter Cameroun,Cameroon,CMR,N
Cameroon Airlines,Cameroon,CMR,N
National Airways Cameroon,Cameroon,CMR,N
Elysian Airlines,Cameroon,CMR,Y
LionXpress,Cameroon,CMR,Y
Camair-co,Cameroon,CMR,Y
Business Aviation,Congo (Kinshasa),COD,Y
Compagnie Africaine d\\'Aviation,Congo (Kinshasa),COD,Y
Congo Express,Congo (Kinshasa),COD,Y
Korongo Airlines,Congo (Kinshasa),COD,Y
Lina Congo,Congo (Brazzaville),COG,N
Air Rarotonga,Cook Islands,COK,Y
Cook Island Air,Cook Islands,COK,N
APSA Colombia,Colombia,COL,N
Aerovias Bueno,Colombia,COL,N
Aeroexpreso Interamericano,Colombia,COL,N
ACES Colombia,Colombia,COL,Y
Aeroejecutivos Colombia,Colombia,COL,N
Arca Aerovias Colombianas Ltda.,Colombia,COL,N
Aeroalas Colombia,Colombia,COL,N
Aerolineas Medellin,Colombia,COL,N
Aerol,Colombia,COL,N
Aeroatlantico Colombia,Colombia,COL,N
Aerotaxi Del Valle,Colombia,COL,N
Aerotransporte Petrolero,Colombia,COL,N
Aerotal Aerolineas Territoriales de Colombia Ltda,Colombia,COL,N
AeroTACA,Colombia,COL,N
ASTRAL Colombia - Aerotransportes Especiales Ltda.,Colombia,COL,N
Aerovilla,Colombia,COL,N
AVESCA,Colombia,COL,N
AeroSucre,Colombia,COL,N
AeroRep,Colombia,COL,Y
Aerotranscolombina de Carga,Colombia,COL,N
British Petroleum Exploration,Colombia,COL,N
Coronado Aerolineas,Colombia,COL,N
Helicol,Colombia,COL,N
InteliJet Airways,Colombia,COL,N
Intercontinental de Aviaci,Colombia,COL,N
Lineas Aereas Eldorado,Colombia,COL,N
L,Colombia,COL,N
Petroleum Helicopters de Colombia,Colombia,COL,N
SAM Colombia,Colombia,COL,N
SADELCA - Sociedad Aerea Del Caqueta,Colombia,COL,N
Servicios Aereos Del Vaupes,Colombia,COL,N
Searca,Colombia,COL,N
Servicios Aereos Expecializados En Transportes Petroleros,Colombia,COL,N
SATENA,Colombia,COL,Y
Transporte del Caribe,Colombia,COL,N
TAMPA,Colombia,COL,Y
West Caribbean Airways,Colombia,COL,N
EasyFly,Colombia,COL,Y
CCML Airlines,Colombia,COL,Y
Fly Colombia ( Interliging Flights ),Colombia,COL,Y
Royal Southern Airlines.,Colombia,COL,N
VivaColombia,Colombia,COL,Y
All Colombia,Colombia,COL,Y
All America CO,Colombia,COL,Y
Air Comores International,Comoros,COM,N
Comores Airlines,Comoros,COM,Y
Global Air Operations,Comoros,COM,N
Cabo Verde Express,Cape Verde,CPV,N
Inter Islands Airlines,Cape Verde,CPV,N
Halcyonair,Cape Verde,CPV,Y
Grupo TACA,Costa Rica,CRI,Y
JHM Cargo Expreso,Costa Rica,CRI,N
LACSA,Costa Rica,CRI,Y
Lanaes Aereas Trans Costa Rica,Costa Rica,CRI,N
Natureair,Costa Rica,CRI,N
SANSA,Costa Rica,CRI,N
Servicio De Viglancia Aerea Del Ministerio De Seguridad Publica,Costa Rica,CRI,N
West Caribbean Costa Rica,Costa Rica,CRI,N
Volotea Costa Rica,Costa Rica,CRI,Y
Cubana de Aviacií_n,Cuba,CUB,Y
Empresa Aerocaribbean,Cuba,CUB,N
Empresa Nacional De Servicios Aereos,Cuba,CUB,N
Empresa de Aviacion Aerogaviota,Cuba,CUB,N
Vuela Cuba,Cuba,CUB,Y
Cayman Airways,Cayman Islands,CYM,Y
SAAD (A320) Limited,Cayman Islands,CYM,N
Ajet,Cyprus,CYP,N
Cyprair Tours,Cyprus,CYP,N
Cyprus Airways,Cyprus,CYP,Y
Eurocypria Airlines,Cyprus,CYP,Y
Freedom Airways,Cyprus,CYP,N
Griffin Aviation,Cyprus,CYP,N
Helios Airways,Cyprus,CYP,N
88,Cyprus,CYP,Y
COBALT,Cyprus,CYP,Y
Air Special,Czech Republic,CZE,N
Alfa Air,Czech Republic,CZE,N
Aba Air,Czech Republic,CZE,N
Aero Vodochody,Czech Republic,CZE,N
Aerotaxi,Czech Republic,CZE,N
Abas,Czech Republic,CZE,N
Blue Sky Airways,Czech Republic,CZE,N
Central Connect Airlines,Czech Republic,CZE,Y
Central European Airlines,Czech Republic,CZE,N
Civil Aviation Inspectorate of the Czech Republic,Czech Republic,CZE,N
Czech Air Force,Czech Republic,CZE,N
Czech Air Handling,Czech Republic,CZE,N
Czech Airlines,Czech Republic,CZE,Y
Czech Government Flying Service,Czech Republic,CZE,N
Eurojet Servis,Czech Republic,CZE,N
Fischer Air,Czech Republic,CZE,N
Grossmann Jet Service,Czech Republic,CZE,N
Helicopter,Czech Republic,CZE,N
IDG Technology Air,Czech Republic,CZE,N
Job Air,Czech Republic,CZE,N
Kovar Air,Czech Republic,CZE,N
L R Airlines,Czech Republic,CZE,N
Lom Praha Flying School,Czech Republic,CZE,N
Nav Flight Planning,Czech Republic,CZE,N
Olimex Aerotaxi,Czech Republic,CZE,N
Silesia Air,Czech Republic,CZE,N
Silver Air,Czech Republic,CZE,N
Time Air,Czech Republic,CZE,N
Travel Service,Czech Republic,CZE,Y
Van Air Europe,Czech Republic,CZE,N
JobAir,Czech Republic,CZE,Y
Holidays Czech Airlines,Czech Republic,CZE,Y
Aerodienst GmbH,Germany,DEU,N
Air Berlin,Germany,DEU,Y
ACM Air Charter,Germany,DEU,N
Aero Flight,Germany,DEU,Y
Air Traffic GmbH,Germany,DEU,N
Avanti Air,Germany,DEU,N
Augsburg Airways,Germany,DEU,Y
Augusta Air Luftfahrtunternehmen,Germany,DEU,N
Aeroline GmbH,Germany,DEU,Y
Arcus-Air Logistic,Germany,DEU,N
Air Executive Charter,Germany,DEU,N
Air City,Germany,DEU,N
Air Evex,Germany,DEU,N
Aerodata Flight Inspection,Germany,DEU,N
Aero Business Charter,Germany,DEU,N
Afit,Germany,DEU,N
Binair,Germany,DEU,N
BMW,Germany,DEU,N
Bundepolizei-Fliegertruppe,Germany,DEU,N
Blue Wings,Germany,DEU,Y
Bizair Fluggesellschaft,Germany,DEU,N
CCF Manager Airline,Germany,DEU,N
Challenge Air Transport,Germany,DEU,N
Cirrus Airlines,Germany,DEU,Y
Comfort Air,Germany,DEU,N
Condor,Germany,DEU,N
Condor Flugdienst,Germany,DEU,Y
Contact Air,Germany,DEU,Y
Daimler Chrysler Aviation,Germany,DEU,N
Dauair,Germany,DEU,N
Deutsche Bahn,Germany,DEU,Y
Deutsche Rettungsflugwacht,Germany,DEU,N
Deutsches Zentrum fur Luft-und Raumfahrt EV,Germany,DEU,N
Dix Aviation,Germany,DEU,N
Dornier,Germany,DEU,N
dba,Germany,DEU,Y
EFD Eisele Flugdienst,Germany,DEU,N
EFS-Flugservice,Germany,DEU,N
EIS Aircraft,Germany,DEU,N
Elbe Air Transport,Germany,DEU,N
European Air Express,Germany,DEU,Y
Eurowings,Germany,DEU,Y
Excellent Air,Germany,DEU,N
FAI Airservice,Germany,DEU,N
FLM Aviation Mohrdieck,Germany,DEU,N
FMG Verkehrsfliegerschule Flughafen Paderborn-Lippstadt,Germany,DEU,N
FSB Flugservice & Development,Germany,DEU,N
FSH Luftfahrtunternehmen,Germany,DEU,N
Federal Armed Forces,Germany,DEU,N
Flight Calibration Service,Germany,DEU,N
Flugdienst Fehlhaber,Germany,DEU,N
G5 Executive,Germany,DEU,N
DLR,Germany,DEU,N
German Air Force,Germany,DEU,N
German Army,Germany,DEU,N
German Navy,Germany,DEU,N
German Sky Airlines,Germany,DEU,N
Germania,Germany,DEU,Y
Germanwings,Germany,DEU,Y
Gesekkschaft Fur Flugzieldarstellung,Germany,DEU,N
Hahn Air,Germany,DEU,N
Hamburg International,Germany,DEU,Y
TUIfly,Germany,DEU,Y
Hapagfly,Germany,DEU,Y
Holstenair Lubeck,Germany,DEU,N
IKON FTO,Germany,DEU,N
Jet Connection,Germany,DEU,N
Jet Executive International Charter,Germany,DEU,N
LTU International,Germany,DEU,N
Luftfahrtgesellschaft Walter,Germany,DEU,Y
Lufthansa,Germany,DEU,Y
Lufthansa Cargo,Germany,DEU,Y
Lufthansa CityLine,Germany,DEU,Y
Lufthansa Systems,Germany,DEU,N
Lufthansa Technik,Germany,DEU,N
Lufttaxi Fluggesellschaft,Germany,DEU,N
MSR Flug-Charter,Germany,DEU,N
Night Express,Germany,DEU,N
Ostfriesische Lufttransport,Germany,DEU,Y
PTL Luftfahrtunternehemen,Germany,DEU,N
Phoenix Air Service,Germany,DEU,N
Ploizeihubschrauberstaffel Hamburg,Germany,DEU,N
Polizeifliegerstaffel Nordrhein-Westfalen,Germany,DEU,N
Polizeihibschrauberstaffel Neidersachsen,Germany,DEU,N
Polizeihuberschrauberstaffel Sachsen-Anhalt,Germany,DEU,N
Polizeihubschrafterstaffel Rheinland-Pfalz,Germany,DEU,N
Polizeihubschrauberstaffel Baden-Wurtemberg,Germany,DEU,N
Polizeihubschrauberstaffel Bayern,Germany,DEU,N
Polizeihubschrauberstaffel Brandenburg,Germany,DEU,N
Polizeihubschrauberstaffel Hessen,Germany,DEU,N
Polizeihubschrauberstaffel Mecklenburg-Vorpommern,Germany,DEU,N
Polizeihubschrauberstaffel Sachsen,Germany,DEU,N
Polizeihubschrauberstaffel Thuringen,Germany,DEU,N
Premium Aviation,Germany,DEU,N
Private Wings Flugcharter,Germany,DEU,N
Quick Air Jet Charter,Germany,DEU,N
RWL Luftfahrtgesellschaft,Germany,DEU,N
Regio Air,Germany,DEU,N
Regional Air Express,Germany,DEU,N
Service People Gesselschaft fur Charter und Service,Germany,DEU,N
Stuttgarter Flugdienst,Germany,DEU,N
Star XL German Airlines,Germany,DEU,N
Senator Aviation Charter,Germany,DEU,N
Travelair,Germany,DEU,N
Thyssen Krupp AG,Germany,DEU,N
Triple Alpha,Germany,DEU,N
VHM Schul-und-Charterflug,Germany,DEU,N
Vibroair Flugservice,Germany,DEU,N
WDL Aviation,Germany,DEU,N
Wiking Helikopter Service,Germany,DEU,N
Windrose Air,Germany,DEU,N
TUIfly (X3),Germany,DEU,Y
German Air Force - FLB,Germany,DEU,Y
City-Air Germany,Germany,DEU,N
Line Blue,Germany,DEU,Y
Bobb Air Freight,Germany,DEU,Y
EuropeSky,Germany,DEU,Y
Homer Air,Germany,DEU,Y
Virginwings,Germany,DEU,Y
Aero Lloyd (YP),Germany,DEU,N
Westfalia Express VA,Germany,DEU,Y
German International Air Lines,Germany,DEU,Y
Air Hamburg (AHO),Germany,DEU,Y
Air Cargo Germany,Germany,DEU,Y
Hamburg Airways,Germany,DEU,Y
Euro Jet,Germany,DEU,Y
Taunus Air Gmbh,Germany,DEU,N
MHS Aviation GmbH,Germany,DEU,Y
Deutsche Luftverkehrsgesellschaft,Germany,DEU,N
Ní_rnberger Flugdienst,Germany,DEU,N
FTI Fluggesellschaft,Germany,DEU,N
FRA Air,Germany,DEU,N
GermanXL,Germany,DEU,Y
Deutsche Luftverkehrsgesellschaft (DLT),Germany,DEU,N
BudgetAir,Germany,DEU,Y
Air Falcon,Djibouti,DJI,N
Air Djibouti,Djibouti,DJI,N
Amal Airlines,Djibouti,DJI,N
Daallo Airlines,Djibouti,DJI,Y
Djibouti Airlines,Djibouti,DJI,Y
Jibair,Djibouti,DJI,N
Puntavia Air Services,Djibouti,DJI,N
Silver Air,Djibouti,DJI,N
Air Alpha Greenland,Denmark,DNK,N
Atlantic Helicopters,Denmark,DNK,N
Air Greenland,Denmark,DNK,Y
Air Alsie,Denmark,DNK,N
Bel Air Helicopters,Denmark,DNK,N
Billund Air Center,Denmark,DNK,N
CHC Denmark,Denmark,DNK,N
Cimber Air,Denmark,DNK,Y
Company Flight,Denmark,DNK,N
Copenhagen Airtaxi,Denmark,DNK,N
DAT Danish Air Transport,Denmark,DNK,Y
Dancopter,Denmark,DNK,N
Danish Air Force,Denmark,DNK,N
Danish Army,Denmark,DNK,N
Danish Navy,Denmark,DNK,N
Execujet Scandinavia,Denmark,DNK,N
Faroecopter,Denmark,DNK,N
Flexflight,Denmark,DNK,N
Helenia Helicopter Service,Denmark,DNK,N
Ikaros DK,Denmark,DNK,N
Jettime,Denmark,DNK,N
Karlog Air Charter,Denmark,DNK,N
Maersk,Denmark,DNK,Y
Mytravel Airways,Denmark,DNK,N
North Flying,Denmark,DNK,N
Star Air,Denmark,DNK,N
Sun Air of Scandinavia,Denmark,DNK,N
Sterling Airlines,Denmark,DNK,Y
Star Air,Denmark,DNK,N
Uni-Fly,Denmark,DNK,N
Transavia Denmark,Denmark,DNK,Y
Copenhagen Express,Denmark,DNK,Y
Air Atlantic Dominicana,Dominican Republic,DOM,N
Aerolineas Dominicanas,Dominican Republic,DOM,N
Aerochago Airlines,Dominican Republic,DOM,N
Air Ambar,Dominican Republic,DOM,N
APA Internacional,Dominican Republic,DOM,N
Antillana De Navegacion Aerea,Dominican Republic,DOM,N
Aerotours Dominicana,Dominican Republic,DOM,N
Aero Continente Dominicana,Dominican Republic,DOM,N
Argo,Dominican Republic,DOM,N
Aeromar,Dominican Republic,DOM,N
Air Santo Domingo,Dominican Republic,DOM,N
Carga Aerea Dominicana,Dominican Republic,DOM,N
Caribair,Dominican Republic,DOM,N
Dominicana de Aviaci,Dominican Republic,DOM,Y
Dorado Air,Dominican Republic,DOM,N
Dos Mundos,Dominican Republic,DOM,N
Hispaniola Airways,Dominican Republic,DOM,N
LAN Dominica,Dominican Republic,DOM,N
LANSA,Dominican Republic,DOM,N
Pan Am World Airways,Dominican Republic,DOM,N
Queen Air,Dominican Republic,DOM,N
Robinton Aero,Dominican Republic,DOM,N
Servicios Aereos Profesionales,Dominican Republic,DOM,N
Tranporte Aereo Dominicano,Dominican Republic,DOM,N
TRADO,Dominican Republic,DOM,N
Taino Tours,Dominican Republic,DOM,N
Aerolineas heredas santa maria,Dominican Republic,DOM,Y
Air Century,Dominican Republic,DOM,Y
Pan Am World Airways Dominicana,Dominican Republic,DOM,Y
Domenican Airlines,Dominican Republic,DOM,Y
Air Algerie,Algeria,DZA,Y
Antinea Airlines,Algeria,DZA,N
Ecoair,Algeria,DZA,N
Khalifa Airways,Algeria,DZA,N
Sahara Airlines,Algeria,DZA,Y
